profile_id	paper_key	article_key	collection	target_key	target_label	marker_count	gene_curies	gene_symbols
profile:8baba858d33fc6cc1574	hca:0167_10.1073_pnas.1520760112_985a5e340f	source:sha256:42fed0af691285d04fae3cac5c15e8f897632285d3a09fdcdad207863f65205c	hca	CL:0008019	mesenchymal cell	4	ENSG00000011465 | ENSG00000130635 | ENSG00000139329 | ENSG00000164692	DCN | COL5A1 | LUM | COL1A2
profile:4efdd48d5a3af1bd6188	hca:0168_10.1038_s41586-022-04552-0_f98a6428c8	source:sha256:9644c9333f0ee26a0a7495533707eafe036a9ae9fbf8a5a6e32f809512c3db35	hca	CL:4052031	respiratory airway secretory cell	3	ENSG00000086548 | ENSG00000149021 | ENSG00000164265	CEACAM6 | SCGB1A1 | SCGB3A2
profile:d0138a8a3ed97e52a804	hca:0169_10.1038_s41586-022-04541-3_a47d9e6ca0	source:sha256:9a3bf3b3772ac7d8113c87587fddff924772764fc5c93230543fdda9622df847	hca	CL:0002633	airway basal cell	4	ENSG00000073282 | ENSG00000128422 | ENSG00000137033 | ENSG00000186081	TP63 | KRT17 | IL33 | KRT5
profile:a712c3262aebe374fa42	hca:0171_10.1016_j.cell.2021.05.013_6d846f218b	source:sha256:5117f2092e193b7a2cc9213d800e800591ba834aafc260c198a305b958fa5933	hca	CL:0000057	fibroblast	5	ENSG00000011465 | ENSG00000108821 | ENSG00000139329 | ENSG00000168542 | ENSG00000197766	DCN | COL1A1 | LUM | COL3A1 | CFD
profile:04a59e5df7b276226328	hca:0171_10.1016_j.cell.2021.05.013_6d846f218b	source:sha256:5117f2092e193b7a2cc9213d800e800591ba834aafc260c198a305b958fa5933	hca	CL:0000066	epithelial cell	5	ENSG00000064601 | ENSG00000169469 | ENSG00000186081 | ENSG00000186847 | ENSG00000196754	CTSA | SPRR1B | KRT5 | KRT14 | S100A2
profile:28588b36e8c42e28d3ad	hca:0171_10.1016_j.cell.2021.05.013_6d846f218b	source:sha256:5117f2092e193b7a2cc9213d800e800591ba834aafc260c198a305b958fa5933	hca	CL:0000115	endothelial cell	5	ENSG00000007908 | ENSG00000110799 | ENSG00000131477 | ENSG00000213088 | ENSG00000261371	SELE | VWF | RAMP2 | ACKR1 | PECAM1
profile:456bbef11d60ee49ac54	hca:0171_10.1016_j.cell.2021.05.013_6d846f218b	source:sha256:5117f2092e193b7a2cc9213d800e800591ba834aafc260c198a305b958fa5933	hca	CL:0000775	neutrophil	3	ENSG00000162747 | ENSG00000169429 | ENSG00000180871	FCGR3B | CXCL8 | CXCR2
profile:15646fa61be46201bed5	hca:0172_10.1093_hmg_ddab140_444d3c140d	source:sha256:35c5174d51ae55d834f2353f95c28d901a8bede74500902c72297086355b4349	hca	CL:0000636	Müller cell	5	ENSG00000114115 | ENSG00000121039 | ENSG00000140522 | ENSG00000148604 | ENSG00000198963	RBP1 | RDH10 | RLBP1 | RGR | RORB
profile:690324f3e9d5d4767315	hca:0174_10.1038_s41588-024-02048-3_7311b9bde5	source:sha256:84a8bfc235ce1e429a1a403f6eb00c631197738dd6c227411b0fe5e363157fdd	hca	CL:0000136	adipocyte	5	ENSG00000006831 | ENSG00000165269 | ENSG00000166819 | ENSG00000175445 | ENSG00000181092	ADIPOR2 | AQP7 | PLIN1 | LPL | ADIPOQ
profile:2e1359b0c56316163889	hca:0175_10.1038_s41587-020-00796-1_81545d4d48	source:sha256:1c74bbbc76e650a5b74efe899cf13d6e1d3afba80732b3ef5ecf2689f2242285	hca	CL:0000151	secretory cell	4	ENSG00000124875 | ENSG00000163739 | ENSG00000169429 | ENSG00000189377	CXCL6 | CXCL1 | CXCL8 | CXCL17
profile:5ae9560a1d3b7f2fb766	hca:0175_10.1038_s41587-020-00796-1_81545d4d48	source:sha256:1c74bbbc76e650a5b74efe899cf13d6e1d3afba80732b3ef5ecf2689f2242285	hca	CL:0000235	macrophage	3	ENSG00000163823 | ENSG00000275302 | ENSG00000277632	CCR1 | CCL4 | CCL3
profile:55916c2114aad2623e5c	hca:0175_10.1038_s41587-020-00796-1_81545d4d48	source:sha256:1c74bbbc76e650a5b74efe899cf13d6e1d3afba80732b3ef5ecf2689f2242285	hca	CL:0000775	neutrophil	5	ENSG00000090339 | ENSG00000163823 | ENSG00000169896 | ENSG00000275302 | ENSG00000277632	ICAM1 | CCR1 | ITGAM | CCL4 | CCL3
profile:fc68372584aee2bc2636	hca:0176_10.1126_science.aav2501_7c9d3a1bd2	source:sha256:d75f03d93416b8a3b81430c4beb3a29fe9451de6ea0e9efdd460a4f0516c6a79	hca	CL:0008019	mesenchymal cell	3	ENSG00000094963 | ENSG00000105472 | ENSG00000117525	FMO2 | CLEC11A | F3
profile:5fc0b73cd0c9a1fbdcb3	hca:0177_10.1073_pnas.2204269120_58cc2f2212	source:sha256:dc20e5f40caac0c26514e01c40d1afeb4cb2f5fbf1238feef69a9c31104e02e3	hca	CL:0002038	T follicular helper cell	4	ENSG00000081059 | ENSG00000113916 | ENSG00000156234 | ENSG00000160683	TCF7 | BCL6 | CXCL13 | CXCR5
profile:9cfba572df42f76ae472	hca:0179_10.1038_s41593-021-00906-5_f703d212e4	source:sha256:ba94a6a7af9cad48e798f6474157066b03b957ef3dc906028acacb4debd6e9b3	hca	CL:0000099	interneuron	15	ENSG00000006128 | ENSG00000079689 | ENSG00000100362 | ENSG00000101438 | ENSG00000104327 | ENSG00000105880 | ENSG00000115844 | ENSG00000122585 | ENSG00000125869 | ENSG00000128683 | ENSG00000136750 | ENSG00000146469 | ENSG00000157005 | ENSG00000157103 | ENSG00000172137	TAC1 | SCGN | PVALB | SLC32A1 | CALB1 | DLX5 | DLX2 | NPY | LAMP5 | GAD1 | GAD2 | VIP | SST | SLC6A1 | CALB2
profile:a5ded300b779a1814333	hca:0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	source:sha256:13e2da5dda1627678a37086a46a701392f2228b744ef208ffc48d83378a2ec28	hca	CL:0020031	exhausted CD8-positive T cell	3	ENSG00000135077 | ENSG00000163599 | ENSG00000188389	HAVCR2 | CTLA4 | PDCD1
profile:3b1655cef0f7df30a701	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000064	ciliated cell	4	ENSG00000008226 | ENSG00000105877 | ENSG00000129654 | ENSG00000197748	DLEC1 | DNAH11 | FOXJ1 | CFAP43
profile:b9b67845cf8550aab92c	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000084	T cell	8	ENSG00000026508 | ENSG00000083457 | ENSG00000110848 | ENSG00000116824 | ENSG00000139626 | ENSG00000153563 | ENSG00000198851 | ENSG00000211772	CD44 | ITGAE | CD69 | CD2 | ITGB7 | CD8A | CD3E | TRBC2
profile:339f8f6cc43e55d8c00f	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000097	mast cell	3	ENSG00000073756 | ENSG00000179348 | ENSG00000197253	PTGS2 | GATA2 | TPSB2
profile:fa8e7e3509117400c42c	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000151	secretory cell	6	ENSG00000047457 | ENSG00000117525 | ENSG00000135480 | ENSG00000161798 | ENSG00000189377 | ENSG00000198183	CP | F3 | KRT7 | AQP5 | CXCL17 | BPIFA1
profile:1b47cf3145d46676d8aa	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000160	goblet cell	7	ENSG00000047457 | ENSG00000117525 | ENSG00000117983 | ENSG00000135480 | ENSG00000161798 | ENSG00000189377 | ENSG00000215182	CP | F3 | MUC5B | KRT7 | AQP5 | CXCL17 | MUC5AC
profile:2fe329e3100f80939046	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000235	macrophage	3	ENSG00000038427 | ENSG00000170458 | ENSG00000203747	VCAN | CD14 | FCGR3A
profile:a10722d10541362ad6fe	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000236	B cell	3	ENSG00000007312 | ENSG00000105369 | ENSG00000156738	CD79B | CD79A | MS4A1
profile:5bdd33dc32d21762cd7a	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000646	basal cell	3	ENSG00000073282 | ENSG00000171346 | ENSG00000186081	TP63 | KRT15 | KRT5
profile:333276b3be8e473d1eb2	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0000863	inflammatory macrophage	5	ENSG00000081041 | ENSG00000125538 | ENSG00000163734 | ENSG00000276085 | ENSG00000277632	CXCL2 | IL1B | CXCL3 | CCL3L1 | CCL3
profile:8e18f3ecf9edc3097141	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:0005006	ionocyte	3	ENSG00000001626 | ENSG00000168269 | ENSG00000186766	CFTR | FOXI1 | FOXI2
profile:5e8b0902034377d12ebd	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	source:sha256:6056af07d910983d4c22a4a72ed0239b9f11f4d0f54351077c32fc63ada8176e	hca	CL:4033044	deuterosomal cell	5	ENSG00000139445 | ENSG00000144485 | ENSG00000152669 | ENSG00000164287 | ENSG00000165325	FOXN4 | HES6 | CCNO | CDC20B | DEUP1
profile:e8cac810b30f5d23f622	hca:0186_10.1016_j.devcel.2020.01.033_6afe089f1e	source:sha256:3c9c3ec290e621853d85fcdda839899768b6294c5cc9b094560f9396c832d911	hca	CL:0000646	basal cell	8	ENSG00000073282 | ENSG00000117525 | ENSG00000137033 | ENSG00000146648 | ENSG00000162493 | ENSG00000171346 | ENSG00000186081 | ENSG00000196754	TP63 | F3 | IL33 | EGFR | PDPN | KRT15 | KRT5 | S100A2
profile:36974a92587a00583367	hca:0188_10.1038_s41586-022-04989-3_7ea3ee9a4e	source:sha256:9a9e93937798bb0f2c9f19a406de05af0ddd9336179a090cf231d3ed4c5a8ea4	hca	CL:0000235	macrophage	3	ENSG00000129226 | ENSG00000170458 | ENSG00000177575	CD68 | CD14 | CD163
profile:c013c87f8a57192a4fcd	hca:0190_10.1038_s41467-019-14118-w_eee71dc5ea	source:sha256:9965354bd2e8d71ae9639b880e15ac2a6e3179e4f6307e1b0f2bbfc0f4d4f1f0	hca	CL:0000789	alpha-beta T cell	4	ENSG00000182866 | ENSG00000198851 | ENSG00000211873 | ENSG00000277734	LCK | CD3E | TRAJ16 | TRAC
profile:1d716f812a6fdbee0224	hca:0190_10.1038_s41467-019-14118-w_eee71dc5ea	source:sha256:9965354bd2e8d71ae9639b880e15ac2a6e3179e4f6307e1b0f2bbfc0f4d4f1f0	hca	CL:0000815	regulatory T cell	3	ENSG00000049768 | ENSG00000163599 | ENSG00000181847	FOXP3 | CTLA4 | TIGIT
profile:73f4f410fb9251b9a56d	hca:0191_10.1126_sciimmunol.abh3768_bc0f7a7105	source:sha256:cb6dfe9f7fcbf75a2c6a36c7c7ae664f142a977a3598697ac6ab5a45bf2b281e	hca	CL:0000844	germinal center B cell	5	ENSG00000084093 | ENSG00000110777 | ENSG00000143190 | ENSG00000160199 | ENSG00000164330	REST | POU2AF1 | POU2F1 | PKNOX1 | EBF1
profile:e5b5ee68a4e1f50833ba	hca:0191_10.1126_sciimmunol.abh3768_bc0f7a7105	source:sha256:cb6dfe9f7fcbf75a2c6a36c7c7ae664f142a977a3598697ac6ab5a45bf2b281e	hca	CL:0002038	T follicular helper cell	5	ENSG00000117318 | ENSG00000140262 | ENSG00000162599 | ENSG00000163599 | ENSG00000183734	ID3 | TCF12 | NFIA | CTLA4 | ASCL2
profile:39c677f6efe905c2723a	hca:0193_10.15252_emmm.202012871_3b35c5fb8f	source:sha256:56b0ff2dab9d51daffe0de2d5d036cf55cbbc6caeab79aea151568c320158cc6	hca	CL:0000669	pericyte	6	ENSG00000000971 | ENSG00000113721 | ENSG00000135218 | ENSG00000137693 | ENSG00000180616 | ENSG00000244414	CFH | PDGFRB | CD36 | YAP1 | SSTR2 | CFHR1
profile:63b509d5eb77b340c9eb	hca:0195_10.1038_nbt.4038_23df984b1c	source:sha256:0164f53f780b980e36b5782cc9825c09159877de48b4e5b0fcd3d7d686eb42c4	hca	CL:0000121	Purkinje neuron	3	ENSG00000128683 | ENSG00000136750 | ENSG00000156395	GAD1 | GAD2 | SORCS3
profile:64986e8fd8e1073642f1	hca:0195_10.1038_nbt.4038_23df984b1c	source:sha256:0164f53f780b980e36b5782cc9825c09159877de48b4e5b0fcd3d7d686eb42c4	hca	CL:0002453	oligodendrocyte precursor cell	8	ENSG00000038427 | ENSG00000110693 | ENSG00000123104 | ENSG00000134853 | ENSG00000147044 | ENSG00000173546 | ENSG00000187398 | ENSG00000204099	VCAN | SOX6 | ITPR2 | PDGFRA | CASK | CSPG4 | LUZP2 | NEU4
profile:3ca693b7ecb5696372b8	hca:0196_10.1016_j.cell.2019.06.029_0759da9587	source:sha256:caee3deb535af325b6ea9fe4b908a7be55ea8131860f6fb9e90e9504c537ae78	hca	CL:0000057	fibroblast	3	ENSG00000050165 | ENSG00000134245 | ENSG00000162552	DKK3 | WNT2B | WNT4
profile:7b9a4103d689e79b70c5	hca:0196_10.1016_j.cell.2019.06.029_0759da9587	source:sha256:caee3deb535af325b6ea9fe4b908a7be55ea8131860f6fb9e90e9504c537ae78	hca	CL:0000815	regulatory T cell	5	ENSG00000049768 | ENSG00000136634 | ENSG00000163599 | ENSG00000186827 | ENSG00000186891	FOXP3 | IL10 | CTLA4 | TNFRSF4 | TNFRSF18
profile:4801ff7d16a6fd4e1d42	hca:0196_10.1016_j.cell.2019.06.029_0759da9587	source:sha256:caee3deb535af325b6ea9fe4b908a7be55ea8131860f6fb9e90e9504c537ae78	hca	CL:4030026	BEST4+ enterocyte	4	ENSG00000142959 | ENSG00000168748 | ENSG00000182938 | ENSG00000183034	BEST4 | CA7 | OTOP3 | OTOP2
profile:f7aa44032de9f2925f6e	hca:0197_10.3389_fmed.2022.869284_8494fa8c76	source:sha256:b67d3862a267fb6417e1e2c681a340ebda9c7916f23fd38ef6b8dc8815a26ea7	hca	CL:0000115	endothelial cell	8	ENSG00000007908 | ENSG00000090339 | ENSG00000118503 | ENSG00000125347 | ENSG00000144802 | ENSG00000171236 | ENSG00000204389 | ENSG00000213088	SELE | ICAM1 | TNFAIP3 | IRF1 | NFKBIZ | LRG1 | HSPA1A | ACKR1
profile:07f8d982eb495f6b99ba	hca:0197_10.3389_fmed.2022.869284_8494fa8c76	source:sha256:b67d3862a267fb6417e1e2c681a340ebda9c7916f23fd38ef6b8dc8815a26ea7	hca	CL:0000650	mesangial cell	3	ENSG00000090863 | ENSG00000108691 | ENSG00000163739	GLG1 | CCL2 | CXCL1
profile:f1d9cccd00b34f1e174e	hca:0197_10.3389_fmed.2022.869284_8494fa8c76	source:sha256:b67d3862a267fb6417e1e2c681a340ebda9c7916f23fd38ef6b8dc8815a26ea7	hca	CL:0000653	podocyte	3	ENSG00000044574 | ENSG00000118523 | ENSG00000164176	HSPA5 | CTGF | EDIL3
profile:9935cf3c6368abf2b4c1	hca:0200_10.1242_dev.172361_e8969b05b0	source:sha256:50264f46e5a7b940d561e7d0ff2e5993dac1474ded8c85f7959d2a64f580cc1a	hca	CL:0000499	stromal cell	3	ENSG00000113721 | ENSG00000134138 | ENSG00000135903	PDGFRB | MEIS2 | PAX3
profile:71055bb30247b92cd535	hca:0201_10.1038_s41467-019-13382-0_3e98068ead	source:sha256:89109e127bf8f58a81b734c187650800545238a7d413f75e0f9692b04623bb83	hca	CL:0000653	podocyte	12	ENSG00000112715 | ENSG00000113140 | ENSG00000116218 | ENSG00000118523 | ENSG00000151490 | ENSG00000154188 | ENSG00000161270 | ENSG00000167941 | ENSG00000171992 | ENSG00000176692 | ENSG00000184113 | ENSG00000184937	VEGFA | SPARC | NPHS2 | CTGF | PTPRO | ANGPT1 | NPHS1 | SOST | SYNPO | FOXC2 | CLDN5 | WT1
profile:8ba3f0c4057c687ec873	hca:0205_10.1038_s41588-020-0636-z_f39ba80540	source:sha256:0adbf918c78f042f21b06822edc06fd4cfd40013b2e57c50d062aeffe27c3b96	hca	CL:0000057	fibroblast	3	ENSG00000011465 | ENSG00000154096 | ENSG00000168542	DCN | THY1 | COL3A1
profile:f22a56351424773cb350	hca:0205_10.1038_s41588-020-0636-z_f39ba80540	source:sha256:0adbf918c78f042f21b06822edc06fd4cfd40013b2e57c50d062aeffe27c3b96	hca	CL:0000359	vascular smooth muscle cell	6	ENSG00000107796 | ENSG00000130176 | ENSG00000133392 | ENSG00000149591 | ENSG00000172403 | ENSG00000175084	ACTA2 | CNN1 | MYH11 | TAGLN | SYNPO2 | DES
profile:e8c915d70472074176be	hca:0205_10.1038_s41588-020-0636-z_f39ba80540	source:sha256:0adbf918c78f042f21b06822edc06fd4cfd40013b2e57c50d062aeffe27c3b96	hca	CL:0000669	pericyte	3	ENSG00000107796 | ENSG00000143248 | ENSG00000149591	ACTA2 | RGS5 | TAGLN
profile:c1b35315936d6fe4eb2f	hca:0205_10.1038_s41588-020-0636-z_f39ba80540	source:sha256:0adbf918c78f042f21b06822edc06fd4cfd40013b2e57c50d062aeffe27c3b96	hca	CL:4040002	enteric glial cell	3	ENSG00000100146 | ENSG00000123560 | ENSG00000160307	SOX10 | PLP1 | S100B
profile:9adbe49975c10f3fda8d	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	source:sha256:d81046306d253913299bf8ece2bc1479490f854f05cb93389fef452a5640a603	hca	CL:0000451	dendritic cell	3	ENSG00000166428 | ENSG00000185291 | ENSG00000239961	PLD4 | IL3RA | LILRA4
profile:20991f00597ce9b50793	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	source:sha256:d81046306d253913299bf8ece2bc1479490f854f05cb93389fef452a5640a603	hca	CL:0000556	megakaryocyte	3	ENSG00000005961 | ENSG00000101162 | ENSG00000169704	ITGA2B | TUBB1 | GP9
profile:29dea5a8c1a026247c0c	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	source:sha256:d81046306d253913299bf8ece2bc1479490f854f05cb93389fef452a5640a603	hca	CL:0000576	monocyte	4	ENSG00000143546 | ENSG00000163220 | ENSG00000169896 | ENSG00000170458	S100A8 | S100A9 | ITGAM | CD14
profile:5ebc93b965dc5e907ae7	hca:0207_10.1016_j.immuni.2020.11.017_b182001861	source:sha256:d81046306d253913299bf8ece2bc1479490f854f05cb93389fef452a5640a603	hca	CL:0000980	plasmablast	7	ENSG00000004468 | ENSG00000005381 | ENSG00000048462 | ENSG00000139193 | ENSG00000164047 | ENSG00000170476 | ENSG00000197561	CD38 | MPO | TNFRSF17 | CD27 | CAMP | MZB1 | ELANE
profile:74524963161e2a3b4825	hca:0209_10.1126_scitranslmed.abe4282_13877fdeac	source:sha256:6e2bf419d8e68e7b178b0aa15426d85a25de2aee94698b13d3d4d0758beb7eac	hca	CL:0000092	osteoclast	4	ENSG00000154027 | ENSG00000164038 | ENSG00000166165 | ENSG00000197046	AK5 | SLC9B2 | CKB | SIGLEC15
profile:f3f7f39f9fbda4e85a32	hca:0209_10.1126_scitranslmed.abe4282_13877fdeac	source:sha256:6e2bf419d8e68e7b178b0aa15426d85a25de2aee94698b13d3d4d0758beb7eac	hca	CL:0000244	transitional epithelial cell	17	ENSG00000026025 | ENSG00000041982 | ENSG00000058085 | ENSG00000073282 | ENSG00000106366 | ENSG00000108821 | ENSG00000110092 | ENSG00000115414 | ENSG00000118971 | ENSG00000124762 | ENSG00000128422 | ENSG00000135679 | ENSG00000147889 | ENSG00000149948 | ENSG00000173575 | ENSG00000186081 | ENSG00000196878	VIM | TNC | LAMC2 | TP63 | SERPINE1 | COL1A1 | CCND1 | FN1 | CCND2 | CDKN1A | KRT17 | MDM2 | CDKN2A | HMGA2 | CHD2 | KRT5 | LAMB3
profile:09ebbda85a4c9a86272b	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	CL:0000057	fibroblast	6	ENSG00000011465 | ENSG00000108821 | ENSG00000134245 | ENSG00000146374 | ENSG00000147655 | ENSG00000164692	DCN | COL1A1 | WNT2B | RSPO3 | RSPO2 | COL1A2
profile:486fb2b89edf072cfaa4	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	CL:0000164	enteroendocrine cell	5	ENSG00000004848 | ENSG00000007372 | ENSG00000100604 | ENSG00000134193 | ENSG00000162992	ARX | PAX6 | CHGA | REG4 | NEUROD1
profile:7d43ecc00f5ba0b2dc9e	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	CL:0000192	smooth muscle cell	3	ENSG00000107796 | ENSG00000149591 | ENSG00000169218	ACTA2 | TAGLN | RSPO1
profile:704c5c59b8fa775d09cc	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	CL:0000359	vascular smooth muscle cell	3	ENSG00000107796 | ENSG00000143248 | ENSG00000149591	ACTA2 | RGS5 | TAGLN
profile:c0df18ae11bb2ac68f49	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	CL:0000584	enterocyte	5	ENSG00000090402 | ENSG00000114113 | ENSG00000138798 | ENSG00000145384 | ENSG00000163295	SI | RBP2 | EGF | FABP2 | ALPI
profile:f275a6ea35487fa09624	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	CL:0002204	tuft cell	3	ENSG00000070985 | ENSG00000169962 | ENSG00000269404	TRPM5 | TAS1R3 | SPIB
profile:c5c4e6aabcffee1c77b9	hca:0211_10.1016_j.cels.2022.06.005_7669df70b6	source:sha256:398d53e594f96a0eb587b569651f1e7b2049baae96178073c05418f8284b771d	hca	CL:0000499	stromal cell	4	ENSG00000119699 | ENSG00000134013 | ENSG00000164692 | ENSG00000168542	TGFB3 | LOXL2 | COL1A2 | COL3A1
profile:baa5dfb7688fa48b7f57	hca:0212_10.1038_s41586-022-04571-x_30a05d7904	source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	hca	CL:0000037	hematopoietic stem cell	21	ENSG00000005961 | ENSG00000007062 | ENSG00000041353 | ENSG00000078399 | ENSG00000085276 | ENSG00000101000 | ENSG00000108924 | ENSG00000118513 | ENSG00000128040 | ENSG00000153944 | ENSG00000154096 | ENSG00000159216 | ENSG00000159640 | ENSG00000162676 | ENSG00000164035 | ENSG00000165092 | ENSG00000171843 | ENSG00000174059 | ENSG00000179776 | ENSG00000182578 | ENSG00000185291	ITGA2B | PROM1 | RAB27B | HOXA9 | MECOM | PROCR | HLF | MYB | SPINK2 | MSI2 | THY1 | RUNX1 | ACE | GFI1 | EMCN | ALDH1A1 | MLLT3 | CD34 | CDH5 | CSF1R | IL3RA
profile:2a742b7d0faba662b97c	hca:0212_10.1038_s41586-022-04571-x_30a05d7904	source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	hca	CL:1000413	arterial endothelial cell	3	ENSG00000121966 | ENSG00000164736 | ENSG00000265107	CXCR4 | SOX17 | GJA5
profile:908c74ad751edb583004	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	CL:0000623	natural killer cell	4	ENSG00000149294 | ENSG00000170442 | ENSG00000203747 | ENSG00000205426	NCAM1 | KRT86 | FCGR3A | KRT81
profile:1f405a3dd21d3686d4a5	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	CL:0011025	exhausted T cell	5	ENSG00000089692 | ENSG00000135077 | ENSG00000163599 | ENSG00000181847 | ENSG00000188389	LAG3 | HAVCR2 | CTLA4 | TIGIT | PDCD1
profile:a25f82aaa1819afb3294	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	CL:0000576	monocyte	3	ENSG00000121807 | ENSG00000121966 | ENSG00000125538	CCR2 | CXCR4 | IL1B
profile:3b8d1e68cd42717c4d04	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	CL:0000819	B1 cell	5	ENSG00000110448 | ENSG00000139193 | ENSG00000184451 | ENSG00000197471 | ENSG00000211899	CD5 | CD27 | CCR10 | SPN | IGHM
profile:861df81afcf5cf77cdc5	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	CL:0000084	T cell	4	ENSG00000010610 | ENSG00000153563 | ENSG00000168685 | ENSG00000198851	CD4 | CD8A | IL7R | CD3E
profile:106cfcb2cb1cbb16c925	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	CL:0000235	macrophage	4	ENSG00000038945 | ENSG00000132514 | ENSG00000158481 | ENSG00000179639	MSR1 | CLEC10A | CD1C | FCER1A
profile:4daf25645de68f86062d	hca:0216_10.1038_s41588-021-00972-2_b07f96cf7c	source:sha256:b978156d4485ce5c6c053f31e1e89e780215bcb4b30ca0929bfc2a9f08b89f7f	hca	CL:0000064	ciliated cell	4	ENSG00000078900 | ENSG00000129654 | ENSG00000159713 | ENSG00000173947	TP73 | FOXJ1 | TPPP3 | PIFO
profile:933928a6ad53936664c0	hca:0216_10.1038_s41588-021-00972-2_b07f96cf7c	source:sha256:b978156d4485ce5c6c053f31e1e89e780215bcb4b30ca0929bfc2a9f08b89f7f	hca	CL:0000150	glandular epithelial cell	3	ENSG00000110484 | ENSG00000122133 | ENSG00000169429	SCGB2A2 | PAEP | CXCL8
profile:2158b6c273f978ba0b02	hca:0217_10.1186_s40478-023-01568-z_30cfefc163	source:sha256:48170c0905a53041549cfdf1b216e3f5d7635c0b64f960ecd87bf8e0b487ef92	hca	CL:0000065	ependymal cell	3	ENSG00000115423 | ENSG00000155761 | ENSG00000197748	DNAH6 | SPAG17 | CFAP43
