profile_id	paper_key	article_key	collection	target_key	target_label	marker_count	gene_curies	gene_symbols
profile:17802e9ab49b6c00fcd7	biorxiv:c55f45c7-7001-1014-966f-865cda24634e	title:spatial and single cell dissection of fibroblast subpopulation reprogramming driving stromal collapse in breast cancer lymph node metastasis	biorxiv	col6a6 positive fibroblast	COL6A6-positive fibroblast	4	ENSG00000127954 | ENSG00000185633 | ENSG00000197461 | ENSG00000213949	STEAP4 | NDUFA4L2 | PDGFA | ITGA1
profile:9b7f0af104d6ccac50a4	biorxiv:c55f45c7-7001-1014-966f-865cda24634e	title:spatial and single cell dissection of fibroblast subpopulation reprogramming driving stromal collapse in breast cancer lymph node metastasis	biorxiv	mab21l1 positive fibroblast	MAB21L1-positive fibroblast	2	ENSG00000107796 | ENSG00000110492	ACTA2 | MDK
profile:688eb180707bba18d088	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	title:a single cell rna seq analysis unravels the heterogeniety of primary cultured human corneal endothelial cells	biorxiv	fibrotic corneal endothelial cell cluster c5	fibrotic corneal endothelial cell cluster C5	2	ENSG00000088836 | ENSG00000170017	SLC4A11 | ALCAM
profile:9042bcc3e1b74054e3d0	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	title:a single cell rna seq analysis unravels the heterogeniety of primary cultured human corneal endothelial cells	biorxiv	senescent corneal endothelial cell cluster c2	senescent corneal endothelial cell cluster C2	4	ENSG00000088836 | ENSG00000163399 | ENSG00000170017 | ENSG00000170558	SLC4A11 | ATP1A1 | ALCAM | CDH2
profile:a70def009c6632d4c130	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073	title:a single cell rna seq analysis unravels the heterogeniety of primary cultured human corneal endothelial cells	biorxiv	therapy grade corneal endothelial cell	therapy-grade corneal endothelial cell	4	ENSG00000026508 | ENSG00000182853 | ENSG00000186340 | ENSG00000196549	CD44 | VMO1 | THBS2 | MME
profile:776c95f2b25d19e37959	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a	title:single cell profiling reveals functional heterogeneity and serial killing in human peripheral and ex vivo generated cd34 progenitor derived natural killer cells	biorxiv	cytotoxic natural killer cell	cytotoxic natural killer cell	2	ENSG00000139193 | ENSG00000169896	CD27 | ITGAM
profile:b42c53c67dcd1e680d72	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a	title:single cell profiling reveals functional heterogeneity and serial killing in human peripheral and ex vivo generated cd34 progenitor derived natural killer cells	biorxiv	pre cytotoxic natural killer cell	pre-cytotoxic natural killer cell	1	ENSG00000139193	CD27
profile:c5a55302afaf2e7d3e41	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a	title:single cell profiling reveals functional heterogeneity and serial killing in human peripheral and ex vivo generated cd34 progenitor derived natural killer cells	biorxiv	tolerant natural killer cell	tolerant natural killer cell	2	ENSG00000139193 | ENSG00000169896	CD27 | ITGAM
profile:9170ea24e32479cafc18	biorxiv:cc41b42e-6c00-1014-9887-9bb7d49b64ad	title:single cell rna sequencing reveals regulatory mechanism for trophoblast cell fate divergence in human peri implantation embryo	biorxiv	syncytiotrophoblast	syncytiotrophoblast	1	ENSG00000187569	DPPA3
profile:8e0f64fba6beb2f22023	biorxiv:ce0773ad-6e8e-1014-aef3-93ffcfb90238	title:microglia and macrophages alterations in the cns during acute siv infection a single cell analysis in rhesus macaques	biorxiv	patrolling non classical monocyte macrophage	patrolling non-classical monocyte/macrophage	1	ENSG00000170458	CD14
profile:8a9f8775ebdf3e2e7d53	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	title:a single cell atlas of the human healthy airways	biorxiv	mucous cell	mucous cell	1	ENSG00000215182	MUC5AC
profile:c21a75ca7d84f93bf07e	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	title:a single cell atlas of the human healthy airways	biorxiv	suprabasal cell	suprabasal cell	1	ENSG00000073282	TP63
profile:58afae84bc080b3beba3	biorxiv:d00e7bca-700f-1014-91f0-ae4c53ddfbf4	title:single cell analysis of treatment resistant prostate cancer implications of cell state changes for cell surface antigen targeted therapies	biorxiv	neuroendocrine prostate cancer	neuroendocrine prostate cancer	1	ENSG00000137693	YAP1
profile:4a0d34220998cb0cdfac	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	title:characterizing intra and inter tumor heterogeneity in ovarian high grade serous carcinoma subtypes using single cell and spatial transcriptomics	biorxiv	plasmacytoid dendritic cell	plasmacytoid dendritic cell	1	ENSG00000129226	CD68
profile:991ace97f8c2b3c992c4	biorxiv:d95d7dc6-6c35-1014-b1f0-b4af8a20948e	title:identification isolation and characterization of human lgr5 positive colon adenoma cells	biorxiv	lgr5 positive adenoma cell	LGR5-positive adenoma cell	3	ENSG00000160180 | ENSG00000171431 | ENSG00000198788	TFF3 | KRT20 | MUC2
profile:b24b8d193322af0eb8ba	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	title:construction of a solid cox model for aml patients based on multiomics bioinformatic analysis	biorxiv	b lymphocyte	B lymphocyte	1	ENSG00000156140	ADAMTS3
profile:1d3f56f6f818d3aed8bc	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	title:construction of a solid cox model for aml patients based on multiomics bioinformatic analysis	biorxiv	dendritic cell	dendritic cell	1	ENSG00000156140	ADAMTS3
profile:9f47e8d43112fe35f1fa	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	title:construction of a solid cox model for aml patients based on multiomics bioinformatic analysis	biorxiv	granulocyte	granulocyte	1	ENSG00000156140	ADAMTS3
profile:9fd556b9ba959627a9ae	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	title:construction of a solid cox model for aml patients based on multiomics bioinformatic analysis	biorxiv	monocyte	monocyte	1	ENSG00000156140	ADAMTS3
profile:c3a5cc3c6db1ec430081	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	title:construction of a solid cox model for aml patients based on multiomics bioinformatic analysis	biorxiv	natural killer cell	natural killer cell	1	ENSG00000156140	ADAMTS3
profile:d79b34d35ad28fe76d54	biorxiv:dbf486c9-6c54-1014-9bc5-bf4d8f303013	title:construction of a solid cox model for aml patients based on multiomics bioinformatic analysis	biorxiv	t lymphocyte	T lymphocyte	1	ENSG00000156140	ADAMTS3
profile:08d032da5b062a614cd5	biorxiv:de5904ff-71b0-1014-b1f7-fe7935302eab	title:machine learning links t cell function and spatial localization to neoadjuvant immunotherapy and clinical outcome in pancreatic cancer	biorxiv	regulatory t cell	regulatory T cell	1	ENSG00000153563	CD8A
profile:4263a7abd46e11a75818	biorxiv:de6d33dd-734f-1014-a302-e21bedf0ba65	title:identifying distinct molecular response of car t cells to solid tumors by synthetic single cell transcriptomic analyses	biorxiv	cd4 cd3 t cell	CD4+CD3+ T cell	2	ENSG00000125538 | ENSG00000161955	IL1B | TNFSF13
profile:8a5a824b72f9ba1326c7	biorxiv:de6d33dd-734f-1014-a302-e21bedf0ba65	title:identifying distinct molecular response of car t cells to solid tumors by synthetic single cell transcriptomic analyses	biorxiv	exhaustion like cd8 chimeric antigen receptor t cell	exhaustion-like CD8+ chimeric antigen receptor T cell	1	ENSG00000188389	PDCD1
profile:45413d2d63ac97c3b480	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	title:a highly resolved integrated single cell atlas of hpv negative head and neck cancer	biorxiv	cxcl10 positive myeloid cell	CXCL10-positive myeloid cell	4	ENSG00000010610 | ENSG00000130203 | ENSG00000173369 | ENSG00000177575	CD4 | APOE | C1QB | CD163
profile:b1ced58c5fe7b873a3c0	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	title:a highly resolved integrated single cell atlas of hpv negative head and neck cancer	biorxiv	il1b positive myeloid cell	IL1B-positive myeloid cell	2	ENSG00000118520 | ENSG00000177575	ARG1 | CD163
profile:26744dfd9c7820214f79	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	title:a highly resolved integrated single cell atlas of hpv negative head and neck cancer	biorxiv	myeloid derived suppressor cell	myeloid-derived suppressor cell	2	ENSG00000118785 | ENSG00000138755	SPP1 | CXCL9
profile:baed7eba4d56a692ff93	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	title:a highly resolved integrated single cell atlas of hpv negative head and neck cancer	biorxiv	neutrophil	neutrophil	3	ENSG00000019582 | ENSG00000196126 | ENSG00000204287	CD74 | HLA-DRB1 | HLA-DRA
profile:8df7aca2964ba0d36f63	biorxiv:e3c88c7c-7fe3-1014-8c3f-f97dd191bd5b	title:therapeutic eradication of cancer associated fibroblasts inhibits in vivo progression of pancreatic cancer	biorxiv	pancreatic stellate cell	pancreatic stellate cell	4	ENSG00000039068 | ENSG00000119888 | ENSG00000125398 | ENSG00000171345	CDH1 | EPCAM | SOX9 | KRT19
profile:6998450ba7738f3289e3	biorxiv:e3c9e28c-70c5-1014-9616-aa7d906f9d5d	title:cellf deception human microglia clone 3 hmc3 cells exhibit more astrocyte like than microglia like gene expression	biorxiv	human microglia clone 3 cell	Human Microglia Clone 3 cell	3	ENSG00000066336 | ENSG00000081237 | ENSG00000204472	SPI1 | PTPRC | AIF1
profile:44a33e40dcbeaa238d1f	biorxiv:e41f3b4d-7312-1014-8c3d-9c868a469aab	title:cxcr6 cd127 tr1 cells balance immunity and persistence in plasmodium falciparum infection	biorxiv	activated type 1 regulatory t cell	activated type 1 regulatory T cell	1	ENSG00000172215	CXCR6
profile:a00ed553effd7f24a679	biorxiv:e41f3b4d-7312-1014-8c3d-9c868a469aab	title:cxcr6 cd127 tr1 cells balance immunity and persistence in plasmodium falciparum infection	biorxiv	regulatory t cell	regulatory T cell	1	ENSG00000168685	IL7R
profile:ed7ee5aaba8b4edee4d6	biorxiv:e41f3b4d-7312-1014-8c3d-9c868a469aab	title:cxcr6 cd127 tr1 cells balance immunity and persistence in plasmodium falciparum infection	biorxiv	t helper 1 cell	T helper 1 cell	2	ENSG00000112486 | ENSG00000183813	CCR6 | CCR4
profile:7a2ceaaae422c738e58a	biorxiv:e41f3b4d-7312-1014-8c3d-9c868a469aab	title:cxcr6 cd127 tr1 cells balance immunity and persistence in plasmodium falciparum infection	biorxiv	t helper 17 cell	T helper 17 cell	1	ENSG00000186810	CXCR3
profile:62a58d92c778a1455320	biorxiv:e41f3b4d-7312-1014-8c3d-9c868a469aab	title:cxcr6 cd127 tr1 cells balance immunity and persistence in plasmodium falciparum infection	biorxiv	t helper 2 cell	T helper 2 cell	2	ENSG00000112486 | ENSG00000186810	CCR6 | CXCR3
profile:46efc9ac7bacac934327	biorxiv:e41f3b4d-7312-1014-8c3d-9c868a469aab	title:cxcr6 cd127 tr1 cells balance immunity and persistence in plasmodium falciparum infection	biorxiv	type 1 regulatory t cell	type 1 regulatory T cell	2	ENSG00000049768 | ENSG00000168685	FOXP3 | IL7R
profile:f48767441b95639ce9df	biorxiv:e6391442-6c81-1014-9943-822578d46439	title:plae web app enables powerful searching and multiple visualizations across one million unified single cell ocular transcriptomes	biorxiv	neurogenic cell	neurogenic cell	1	ENSG00000177311	ZBTB38
profile:88728ee8c772bc51c151	biorxiv:e69e6aa5-6cf9-1014-aa41-9f7e5b3de6e8	title:tissue microenvironment dictates the state of human induced pluripotent stem cell derived endothelial cells of distinct developmental origin in 3d cardiac microtissues	biorxiv	paraxial mesoderm derived endothelial cell	paraxial mesoderm-derived endothelial cell	1	ENSG00000117707	PROX1
profile:42920b179e48b0945346	biorxiv:e8350987-7003-1014-ae7a-192d8e5e2a06	title:metabolic maturation unveils left ventricular identity in wnt on off human pluripotent stem cell derived cardiomyocytes	biorxiv	atrial cardiomyocyte	atrial cardiomyocyte	1	ENSG00000111245	MYL2
profile:bdfa54452d14e2c5a3f9	biorxiv:e8350987-7003-1014-ae7a-192d8e5e2a06	title:metabolic maturation unveils left ventricular identity in wnt on off human pluripotent stem cell derived cardiomyocytes	biorxiv	mature left ventricular cardiomyocyte	mature left ventricular cardiomyocyte	2	ENSG00000135111 | ENSG00000164093	TBX3 | PITX2
profile:a1f2393119c8df765a94	biorxiv:e91c125a-709d-1014-bc43-9d192767cd15	title:senset a novel human lung senescence cell gene signature identifies cell specific senescence mechanisms	biorxiv	senescent basal cell	senescent basal cell	1	ENSG00000160789	LMNA
profile:c117adad18626ccaf02b	biorxiv:e91c125a-709d-1014-bc43-9d192767cd15	title:senset a novel human lung senescence cell gene signature identifies cell specific senescence mechanisms	biorxiv	senescent cell	senescent cell	3	ENSG00000111640 | ENSG00000181163 | ENSG00000243678	GAPDH | NPM1 | NME2
profile:ddfa61a9b37afec6f88b	biorxiv:e91c125a-709d-1014-bc43-9d192767cd15	title:senset a novel human lung senescence cell gene signature identifies cell specific senescence mechanisms	biorxiv	senescent fibroblast	senescent fibroblast	16	ENSG00000008517 | ENSG00000011422 | ENSG00000065978 | ENSG00000067225 | ENSG00000111640 | ENSG00000118503 | ENSG00000136810 | ENSG00000137801 | ENSG00000141753 | ENSG00000143545 | ENSG00000143774 | ENSG00000163191 | ENSG00000179218 | ENSG00000181163 | ENSG00000240972 | ENSG00000243678	IL32 | PLAUR | YBX1 | PKM | GAPDH | TNFAIP3 | TXN | THBS1 | IGFBP4 | RAB13 | GUK1 | S100A11 | CALR | NPM1 | MIF | NME2
profile:b465f1b65512ed2da27b	biorxiv:e91c125a-709d-1014-bc43-9d192767cd15	title:senset a novel human lung senescence cell gene signature identifies cell specific senescence mechanisms	biorxiv	senescent type ii pneumocyte	senescent type II pneumocyte	1	ENSG00000168036	CTNNB1
profile:968d1a677e7ad856e8cb	biorxiv:e9d73630-745a-1014-825d-9281d616c32c	title:resistance to naïve and formative pluripotency conversion in rset human embryonic stem cells	biorxiv	rset human embryonic stem cell	RSeT human embryonic stem cell	11	ENSG00000043355 | ENSG00000099994 | ENSG00000111704 | ENSG00000120738 | ENSG00000133937 | ENSG00000134352 | ENSG00000147869 | ENSG00000156574 | ENSG00000184344 | ENSG00000204531 | ENSG00000243709	ZIC2 | SUSD2 | NANOG | EGR1 | GSC | IL6ST | CER1 | NODAL | GDF3 | POU5F1 | LEFTY1
profile:bc687b0bb8dc270728d0	biorxiv:eceae834-7948-1014-8997-9142ec9c1cd4	title:the level of hand1 controls the specification of multipotent cardiac and extraembryonic progenitors	biorxiv	anterior second heart field like population	anterior second heart field-like population	1	ENSG00000120094	HOXB1
profile:a400a3bc4a9dc66e0605	biorxiv:eceae834-7948-1014-8997-9142ec9c1cd4	title:the level of hand1 controls the specification of multipotent cardiac and extraembryonic progenitors	biorxiv	extraembryonic mesoderm like lineage	extraembryonic mesoderm-like lineage	1	ENSG00000089225	TBX5
profile:1d31158cd3ce0fddf836	biorxiv:ef286bb1-6ccb-1014-ab06-ecd5927e269c	title:extensive monolayer formation depends on a subpopulation of transplanted human ipsc derived rpe cells	biorxiv	retinal pigment epithelium cell	retinal pigment epithelium cell	1	ENSG00000121966	CXCR4
profile:537b40e577bdcb1adf1c	biorxiv:f29672cc-6d87-1014-b915-87fbd4bb053f	title:population scale single cell rna seq profiling across dopaminergic neuron differentiation	biorxiv	non neuronal cell	non-neuronal cell	2	ENSG00000067715 | ENSG00000132639	SYT1 | SNAP25
profile:12c5209d8f36f45b35e3	biorxiv:f3be1d12-72db-1014-a9a0-ac8d78e3151e	title:single cell transcriptomics reveals immunosuppressive microenvironment and highlights stumor promoting macrophage cells in glioblastoma	biorxiv	cd56dim_dnajb1 natural killer cell	CD56dim_DNAJB1 natural killer cell	2	ENSG00000163599 | ENSG00000188389	CTLA4 | PDCD1
profile:c5842392324b4b112bf0	biorxiv:f3be1d12-72db-1014-a9a0-ac8d78e3151e	title:single cell transcriptomics reveals immunosuppressive microenvironment and highlights stumor promoting macrophage cells in glioblastoma	biorxiv	tumor infiltrating natural killer cell	tumor-infiltrating natural killer cell	1	ENSG00000109956	CD57
profile:5601e702b3f245aa2010	biorxiv:f787a6d9-6ce3-1014-a3f6-a662a1333571	title:human and mouse transcriptome profiling identifies cross species homology in pulmonary and lymph node mononuclear phagocytes	biorxiv	blood dendritic cell	blood dendritic cell	1	ENSG00000126353	CCR7
profile:f591edb03a9c5f55db76	biorxiv:f787a6d9-6ce3-1014-a3f6-a662a1333571	title:human and mouse transcriptome profiling identifies cross species homology in pulmonary and lymph node mononuclear phagocytes	biorxiv	lymph node dendritic cell	lymph node dendritic cell	1	ENSG00000078081	LAMP3
profile:8f3182bd370302ef8304	biorxiv:fa006caa-6c3b-1014-ad2f-9ca3be029461	title:sequential chromogenic immunohistochemistry spatial analysis of lymph nodes identifies contact interactions between plasmacytoid dendritic cells and plasmablasts	biorxiv	non sinusoidal macrophage	non-sinusoidal macrophage	1	ENSG00000088827	SIGLEC1
profile:bd2668ac3b2971eccace	biorxiv:fa006caa-6c3b-1014-ad2f-9ca3be029461	title:sequential chromogenic immunohistochemistry spatial analysis of lymph nodes identifies contact interactions between plasmacytoid dendritic cells and plasmablasts	biorxiv	type 1 conventional dendritic cell	type-1 conventional dendritic cell	1	ENSG00000158481	CD1C
profile:a52286d443d838db0130	biorxiv:fa006caa-6c3b-1014-ad2f-9ca3be029461	title:sequential chromogenic immunohistochemistry spatial analysis of lymph nodes identifies contact interactions between plasmacytoid dendritic cells and plasmablasts	biorxiv	type 2 conventional dendritic cell	type-2 conventional dendritic cell	1	ENSG00000178726	CD141
profile:6283904fa92ea9b374ea	biorxiv:fbd95004-6cf9-1014-bead-f9f2e4a06d20	title:revised international staging system r iss stage dependent analysis uncovers oncogenes and potential immunotherapeutic targets in multiple myeloma	biorxiv	cd8 t cell	CD8+ T cell	1	ENSG00000105374	NKG7
profile:b381b8cd769134323e76	biorxiv:fc7595eb-733c-1014-9892-ed444a916a2a	title:prdm16 dependent antigen presenting cells induce tolerance to intestinal antigens	biorxiv	plasmacytoid dendritic cell	plasmacytoid dendritic cell	1	ENSG00000158481	CD1C
profile:1b92c01b018dc4ce9552	biorxiv:fc7595eb-733c-1014-9892-ed444a916a2a	title:prdm16 dependent antigen presenting cells induce tolerance to intestinal antigens	biorxiv	tolerogenic dendritic cell	tolerogenic dendritic cell	1	ENSG00000160224	AIRE
profile:ee1063f9ad8ae45c0627	biorxiv:fd4da487-6bfd-1014-9109-ef3323dd2b7b	title:a single cell transcriptional roadmap of the mouse and human lymph node lymphatic vasculature	biorxiv	ptx3 lymphatic endothelial cell	Ptx3-lymphatic endothelial cell	3	ENSG00000019169 | ENSG00000104938 | ENSG00000120217	MARCO | CLEC4M | CD274
profile:9066da20f0a8f274e83c	hca:0001_10.1016_j.celrep.2018.11.086_7aff07407b	source:sha256:1fa8cb52cac288ddf6975c1164f3468dc07d2e8c58dc3558f8b8d095dc2a79f3	hca	basal epithelial cell	basal epithelial cell	1	ENSG00000171401	KRT13
profile:223d6f7f464e185ff1c9	hca:0001_10.1016_j.celrep.2018.11.086_7aff07407b	source:sha256:1fa8cb52cac288ddf6975c1164f3468dc07d2e8c58dc3558f8b8d095dc2a79f3	hca	luminal like epithelial cell	luminal-like epithelial cell	1	ENSG00000186081	KRT5
profile:77df6593df5c50b910e8	hca:0001_10.1016_j.celrep.2018.11.086_7aff07407b	source:sha256:1fa8cb52cac288ddf6975c1164f3468dc07d2e8c58dc3558f8b8d095dc2a79f3	hca	smooth muscle cell	smooth muscle cell	1	ENSG00000162493	PDPN
profile:34f322070d29e501c73a	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	source:sha256:88d5307398b0d33f8b79e3533bb4dfc40df20a1836039f045893d01b13235498	hca	cholangiocyte	cholangiocyte	1	ENSG00000163631	ALB
profile:cfe260a26e3e82617e82	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	source:sha256:88d5307398b0d33f8b79e3533bb4dfc40df20a1836039f045893d01b13235498	hca	epcam positive population	EPCAM-positive population	1	ENSG00000081051	AFP
profile:d6e3053cf0fadf01cba6	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	source:sha256:88d5307398b0d33f8b79e3533bb4dfc40df20a1836039f045893d01b13235498	hca	hepatocellular carcinoma cell	hepatocellular carcinoma cell	3	ENSG00000021826 | ENSG00000130649 | ENSG00000138115	CPS1 | CYP2E1 | CYP2C8
profile:713b1cfb6e63cbb2ab35	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	source:sha256:88d5307398b0d33f8b79e3533bb4dfc40df20a1836039f045893d01b13235498	hca	hepatocellular carcinoma endothelial cell	hepatocellular carcinoma endothelial cell	1	ENSG00000182566	CLEC4G
profile:87c74db704596bea902c	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	source:sha256:88d5307398b0d33f8b79e3533bb4dfc40df20a1836039f045893d01b13235498	hca	nk cell cluster 5	NK cell cluster 5	1	ENSG00000153563	CD8A
profile:b5d340dc7e0cbe3c48d0	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	source:sha256:88d5307398b0d33f8b79e3533bb4dfc40df20a1836039f045893d01b13235498	hca	nkt cell cluster 1	NKT cell cluster 1	1	ENSG00000149294	NCAM1
profile:07226dc1b82b683df47a	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	source:sha256:88d5307398b0d33f8b79e3533bb4dfc40df20a1836039f045893d01b13235498	hca	nkt cell cluster 3	NKT cell cluster 3	1	ENSG00000149294	NCAM1
profile:a7a4f96ac9a0abb418dd	hca:0006_10.3389_fcell.2022.835445_847c20f209	source:sha256:3bee41280d51d248ea7e90ae198eab6e58adb0ed587df81b0a5e6e48529b63b0	hca	primitive syncytiotrophoblast	primitive syncytiotrophoblast	7	ENSG00000011426 | ENSG00000090889 | ENSG00000113368 | ENSG00000132646 | ENSG00000138778 | ENSG00000148773 | ENSG00000166851	ANLN | KIF4A | LMNB1 | PCNA | CENPE | MKI67 | PLK1
profile:0c561c0a292a50214518	hca:0006_10.3389_fcell.2022.835445_847c20f209	source:sha256:3bee41280d51d248ea7e90ae198eab6e58adb0ed587df81b0a5e6e48529b63b0	hca	trophoblast cell	trophoblast cell	3	ENSG00000075624 | ENSG00000104833 | ENSG00000152661	ACTB | TUBB4A | GJA1
profile:7565a6c494641d84c40b	hca:0008_10.1016_j.cels.2016.09.002_fd6b21337a	source:sha256:07ab80a353724591372f66e18d0f38466577e091a7493a89fabe945660a5baa9	hca	alpha cell	alpha cell	1	ENSG00000087086	FTL
profile:79e23c550b499788ace3	hca:0010_10.1016_j.cels.2016.08.011_1f66aabffa	source:sha256:0e5d585179b865d1636f2c93f37259ef15776351bd9d0a535018ba949ff970fc	hca	alpha cell	alpha cell	1	ENSG00000139515	PDX1
profile:2264afe20b9dc52f40fe	hca:0010_10.1016_j.cels.2016.08.011_1f66aabffa	source:sha256:0e5d585179b865d1636f2c93f37259ef15776351bd9d0a535018ba949ff970fc	hca	delta cell	delta cell	1	ENSG00000178473	UCN3
profile:6c982d3ca7ce1a028622	hca:0012_10.1164_rccm.202207-1384oc_21f7132a40	source:sha256:92a00dc257ed067abda9f251e4ce604cef5ed8eb0aed53aee69375507a6c3f43	hca	terminal airway enriched secretory cell	terminal airway-enriched secretory cell	3	ENSG00000122852 | ENSG00000168484 | ENSG00000185303	SFTPA1 | SFTPC | SFTPA2
profile:bae1dcd86e3e14826df8	hca:0013_10.1016_j.cell.2022.01.012_62a71f9225	source:sha256:dd3c7babc892ead91bcebf321dc59d8f10c7c145649f22d4252281aebcc7cfb3	hca	immature neutrophil	immature neutrophil	1	ENSG00000196549	MME
profile:47d05d458b984b37f513	hca:0013_10.1016_j.cell.2022.01.012_62a71f9225	source:sha256:dd3c7babc892ead91bcebf321dc59d8f10c7c145649f22d4252281aebcc7cfb3	hca	neutrophil progenitor	neutrophil progenitor	1	ENSG00000196549	MME
profile:07a29998b413a6289cd7	hca:0015_10.1126_science.aay3224_2393e60089	source:sha256:32ef6f4160b68b0e1694fe2061bf538569e3c509a9e7b02be5b027d61a0c3994	hca	cd8αα t i cell	CD8αα+ T(I) cell	1	ENSG00000127528	KLF2
profile:78cfae9eead089f93543	hca:0015_10.1126_science.aay3224_2393e60089	source:sha256:32ef6f4160b68b0e1694fe2061bf538569e3c509a9e7b02be5b027d61a0c3994	hca	differentiating regulatory t cell	differentiating regulatory T cell	2	ENSG00000049768 | ENSG00000163599	FOXP3 | CTLA4
profile:7ff4fee84af7f14f60a7	hca:0016_10.1038_s41591-019-0468-5_ffb52d8b70	source:sha256:91264d609b90954e99ecb02d113d6484bee61ad8c106e7e96433571fb67aec31	hca	goblet 1 cell	goblet 1 cell	1	ENSG00000117983	MUC5B
profile:b2de7e92af25010361e2	hca:0016_10.1038_s41591-019-0468-5_ffb52d8b70	source:sha256:91264d609b90954e99ecb02d113d6484bee61ad8c106e7e96433571fb67aec31	hca	goblet 2 cell	goblet 2 cell	1	ENSG00000117983	MUC5B
profile:2d89764b6388856f4c17	hca:0016_10.1038_s41591-019-0468-5_ffb52d8b70	source:sha256:91264d609b90954e99ecb02d113d6484bee61ad8c106e7e96433571fb67aec31	hca	mast cell	mast cell	1	ENSG00000092009	CMA1
profile:27725df002d244197f26	hca:0016_10.1038_s41591-019-0468-5_ffb52d8b70	source:sha256:91264d609b90954e99ecb02d113d6484bee61ad8c106e7e96433571fb67aec31	hca	tissue resident memory t cell	tissue-resident memory T cell	2	ENSG00000126353 | ENSG00000170989	CCR7 | S1PR1
profile:ab71a708916d335a2d8e	hca:0018_10.1016_j.devcel.2022.05.003_fb5132407d	source:sha256:f1028e15e4736c51ff2d3bd3a4ead6ad8d6a715d951a0f59ea89b1ce8f49c9f9	hca	alveolar progenitor cell	alveolar progenitor cell	1	ENSG00000184254	ALDH1A3
profile:1144f259fd437a8d7863	hca:0018_10.1016_j.devcel.2022.05.003_fb5132407d	source:sha256:f1028e15e4736c51ff2d3bd3a4ead6ad8d6a715d951a0f59ea89b1ce8f49c9f9	hca	basal luminal 1 cell	basal-luminal 1 cell	3	ENSG00000126561 | ENSG00000135374 | ENSG00000140545	STAT5 | ELF5 | MFGE8
profile:95b37748816aa05d6697	hca:0018_10.1016_j.devcel.2022.05.003_fb5132407d	source:sha256:f1028e15e4736c51ff2d3bd3a4ead6ad8d6a715d951a0f59ea89b1ce8f49c9f9	hca	basal luminal cell	basal-luminal cell	4	ENSG00000065534 | ENSG00000107796 | ENSG00000109321 | ENSG00000129514	MYLK | ACTA2 | AREG | FOXA1
profile:a636d2d03893be8830be	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	source:sha256:7a67e6f4a8ef598fbfe79d2a40779536f836cf1d3a21b0208ca2672af4f8e96c	hca	chondrocyte progenitor	chondrocyte progenitor	1	ENSG00000139219	COL2A1
profile:049c47bb7012956f0cbc	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	source:sha256:7a67e6f4a8ef598fbfe79d2a40779536f836cf1d3a21b0208ca2672af4f8e96c	hca	fetal myogenesis cell	fetal myogenesis cell	1	ENSG00000135903	PAX3
profile:2745834e73b6aff5949e	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	source:sha256:7a67e6f4a8ef598fbfe79d2a40779536f836cf1d3a21b0208ca2672af4f8e96c	hca	isl1 positive mesenchyme	ISL1-positive mesenchyme	1	ENSG00000184937	WT1
profile:fea270b9b86ad28ad513	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	source:sha256:7a67e6f4a8ef598fbfe79d2a40779536f836cf1d3a21b0208ca2672af4f8e96c	hca	mes1 cell	Mes1 cell	1	ENSG00000184937	WT1
profile:b6a8c9119f5fbdd58904	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	source:sha256:7a67e6f4a8ef598fbfe79d2a40779536f836cf1d3a21b0208ca2672af4f8e96c	hca	mes4	Mes4	2	ENSG00000106689 | ENSG00000170549	LHX2 | IRX1
