profile_id	paper_key	article_key	collection	target_key	target_label	marker_count	gene_curies	gene_symbols
profile:92951b7b252c84706e56	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	enterocyte	enterocyte	5	ENSG00000090402 | ENSG00000114113 | ENSG00000138798 | ENSG00000145384 | ENSG00000163295	SI | RBP2 | EGF | FABP2 | ALPI
profile:8afa1d074fbed66dbd0d	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	enteroendocrine cell	enteroendocrine cell	5	ENSG00000004848 | ENSG00000007372 | ENSG00000100604 | ENSG00000134193 | ENSG00000162992	ARX | PAX6 | CHGA | REG4 | NEUROD1
profile:27915e4acd361c601df9	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	f3 high pdgfra high mesenchymal cell	F3-high/PDGFRA-high mesenchymal cell	1	ENSG00000157168	NRG1
profile:5551745d1cc1bb50428f	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	f3 high subepithelial mesenchymal cell	F3-high subepithelial mesenchymal cell	4	ENSG00000110693 | ENSG00000122585 | ENSG00000162998 | ENSG00000198719	SOX6 | NPY | FRZB | DLL1
profile:7828c273b709561e6d46	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	fibroblast	fibroblast	6	ENSG00000011465 | ENSG00000108821 | ENSG00000134245 | ENSG00000146374 | ENSG00000147655 | ENSG00000164692	DCN | COL1A1 | WNT2B | RSPO3 | RSPO2 | COL1A2
profile:bdfdd7fb59ba75d5f8b9	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	goblet cell	goblet cell	1	ENSG00000198788	MUC2
profile:e2d9da06459915922bf8	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	goblet cell and goblet cell precursor	goblet cell and goblet cell precursor	3	ENSG00000124664 | ENSG00000198719 | ENSG00000198788	SPDEF | DLL1 | MUC2
profile:f683bf4f44d65ac0c351	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	intestinal stem cell	intestinal stem cell	2	ENSG00000102837 | ENSG00000139292	OLFM4 | LGR5
profile:bd4adb63c808eeb26199	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	pdgfra high f3 high dll1 high mesenchymal cell	PDGFRA-high/F3-high/DLL1-high mesenchymal cell	4	ENSG00000117525 | ENSG00000134853 | ENSG00000157168 | ENSG00000198719	F3 | PDGFRA | NRG1 | DLL1
profile:a849a1a55f30450915af	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	pdgfra high f3 positive dll1 high subepithelial mesenchymal cell	PDGFRA-high/F3-positive/DLL1-high subepithelial mesenchymal cell	1	ENSG00000157168	NRG1
profile:6107af95195304ca277a	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	pdgfra high mesenchymal cell	PDGFRA-high mesenchymal cell	1	ENSG00000134853	PDGFRA
profile:87529d39b8376a2c670e	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	smooth muscle cell	smooth muscle cell	3	ENSG00000107796 | ENSG00000149591 | ENSG00000169218	ACTA2 | TAGLN | RSPO1
profile:1ad3386e964124d02027	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	subepithelial cell	subepithelial cell	9	ENSG00000110693 | ENSG00000111186 | ENSG00000112175 | ENSG00000114251 | ENSG00000117525 | ENSG00000125845 | ENSG00000134853 | ENSG00000162998 | ENSG00000198719	SOX6 | WNT5B | BMP5 | WNT5A | F3 | BMP2 | PDGFRA | FRZB | DLL1
profile:ed7977e66ec13ab27210	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	tagln high rgs5 negative smooth muscle cell	TAGLN-high/RGS5-negative smooth muscle cell	3	ENSG00000134245 | ENSG00000146374 | ENSG00000147655	WNT2B | RSPO3 | RSPO2
profile:62ffc3b07689fa0e420a	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	tuft cell	tuft cell	3	ENSG00000070985 | ENSG00000169962 | ENSG00000269404	TRPM5 | TAS1R3 | SPIB
profile:5cfe6c9ee5613eefa8dd	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	vascular smooth muscle cell	vascular smooth muscle cell	3	ENSG00000107796 | ENSG00000143248 | ENSG00000149591	ACTA2 | RGS5 | TAGLN
profile:eb5dd44f4a028cc08309	hca:0210_10.1016_j.stem.2020.11.008_213dabcee4	source:sha256:310da3d33dd25fa298cdd2a438780cb607aa9fed4f2d33764f9317cf31b416b3	hca	villus subepithelial cell	villus subepithelial cell	1	ENSG00000122585	NPY
profile:bf8ccddc8923bb7d3f73	hca:0211_10.1016_j.cels.2022.06.005_7669df70b6	source:sha256:398d53e594f96a0eb587b569651f1e7b2049baae96178073c05418f8284b771d	hca	hormone responsive luminal cell	hormone-responsive luminal cell	5	ENSG00000082175 | ENSG00000091831 | ENSG00000120659 | ENSG00000148513 | ENSG00000162552	PGR | ESR1 | TNFSF11 | ANKRD30A | WNT4
profile:8a5b3d401a107a6bdaa0	hca:0211_10.1016_j.cels.2022.06.005_7669df70b6	source:sha256:398d53e594f96a0eb587b569651f1e7b2049baae96178073c05418f8284b771d	hca	hormone responsive luminal cell er pr signaling subpopulation	hormone-responsive luminal cell ER/PR signaling subpopulation	1	ENSG00000184709	LRRC26
profile:c432d5706a25d434ddd1	hca:0211_10.1016_j.cels.2022.06.005_7669df70b6	source:sha256:398d53e594f96a0eb587b569651f1e7b2049baae96178073c05418f8284b771d	hca	hormone responsive luminal cell hypoxia pro angiogenic subpopulation	hormone-responsive luminal cell hypoxia/pro-angiogenic subpopulation	1	ENSG00000122884	P4HA1
profile:f8fe1cb330378c206e73	hca:0211_10.1016_j.cels.2022.06.005_7669df70b6	source:sha256:398d53e594f96a0eb587b569651f1e7b2049baae96178073c05418f8284b771d	hca	secretory luminal cell	secretory luminal cell	4	ENSG00000019169 | ENSG00000108244 | ENSG00000121858 | ENSG00000232810	MARCO | KRT23 | TNFSF10 | TNF
profile:3894f95d0a319c2ccf85	hca:0211_10.1016_j.cels.2022.06.005_7669df70b6	source:sha256:398d53e594f96a0eb587b569651f1e7b2049baae96178073c05418f8284b771d	hca	stromal cell	stromal cell	4	ENSG00000119699 | ENSG00000134013 | ENSG00000164692 | ENSG00000168542	TGFB3 | LOXL2 | COL1A2 | COL3A1
profile:8f2d4d7a9e4de08fb9b4	hca:0212_10.1038_s41586-022-04571-x_30a05d7904	source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	hca	arterial endothelial cell	arterial endothelial cell	3	ENSG00000121966 | ENSG00000164736 | ENSG00000265107	CXCR4 | SOX17 | GJA5
profile:3cd3ebdaca0e76844c5c	hca:0212_10.1038_s41586-022-04571-x_30a05d7904	source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	hca	hematopoietic stem cell	hematopoietic stem cell	21	ENSG00000005961 | ENSG00000007062 | ENSG00000041353 | ENSG00000078399 | ENSG00000085276 | ENSG00000101000 | ENSG00000108924 | ENSG00000118513 | ENSG00000128040 | ENSG00000153944 | ENSG00000154096 | ENSG00000159216 | ENSG00000159640 | ENSG00000162676 | ENSG00000164035 | ENSG00000165092 | ENSG00000171843 | ENSG00000174059 | ENSG00000179776 | ENSG00000182578 | ENSG00000185291	ITGA2B | PROM1 | RAB27B | HOXA9 | MECOM | PROCR | HLF | MYB | SPINK2 | MSI2 | THY1 | RUNX1 | ACE | GFI1 | EMCN | ALDH1A1 | MLLT3 | CD34 | CDH5 | CSF1R | IL3RA
profile:42353b756c8967aab425	hca:0212_10.1038_s41586-022-04571-x_30a05d7904	source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	hca	hemogenic endothelial cell	hemogenic endothelial cell	2	ENSG00000124780 | ENSG00000165092	KCNK17 | ALDH1A1
profile:23553b95dfa0ab2acea9	hca:0212_10.1038_s41586-022-04571-x_30a05d7904	source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	hca	hemogenic endothelium	hemogenic endothelium	3	ENSG00000124780 | ENSG00000134323 | ENSG00000159216	KCNK17 | MYCN | RUNX1
profile:85d1a2f89113d2a433cc	hca:0212_10.1038_s41586-022-04571-x_30a05d7904	source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	hca	lympho myeloid progenitor	lympho-myeloid progenitor	7	ENSG00000128040 | ENSG00000147168 | ENSG00000157404 | ENSG00000168329 | ENSG00000168685 | ENSG00000174059 | ENSG00000260314	SPINK2 | IL2RG | KIT | CX3CR1 | IL7R | CD34 | MRC1
profile:8e7acd137494e4b4a7c2	hca:0212_10.1038_s41586-022-04571-x_30a05d7904	source:sha256:54cdae6c689ec5aca9bfb21415985d26927d2df885211dcf1e3083dcd3e0f3a8	hca	pre hemogenic endothelium	pre-hemogenic endothelium	3	ENSG00000137033 | ENSG00000137573 | ENSG00000165092	IL33 | SULF1 | ALDH1A1
profile:ca91e1bfbb01e4f4db21	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	cd8 positive effector memory t cells re expressing cd45ra	CD8-positive effector memory T cells re-expressing CD45RA	2	ENSG00000137441 | ENSG00000168329	FGFBP2 | CX3CR1
profile:fd2d897e274b2ba02e47	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	circulating classical monocyte	circulating classical monocyte	1	ENSG00000170458	CD14
profile:4ce3e31edd2b60536fac	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	circulating non classical monocyte	circulating non-classical monocyte	1	ENSG00000203747	FCGR3A
profile:675dfc2f1fb3ae527544	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	exhausted t cell	exhausted T cell	5	ENSG00000089692 | ENSG00000135077 | ENSG00000163599 | ENSG00000181847 | ENSG00000188389	LAG3 | HAVCR2 | CTLA4 | TIGIT | PDCD1
profile:563a3625ac5c678f15b3	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	exhausted t cell cluster 8	exhausted T cell cluster 8	2	ENSG00000089692 | ENSG00000136634	LAG3 | IL10
profile:7203c973b284e7ba3b67	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	fn1 positive tumor associated macrophage	FN1-positive tumor-associated macrophage	2	ENSG00000019169 | ENSG00000115414	MARCO | FN1
profile:4cbec8832d722815aaec	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	gamma delta t cell vd1	gamma delta T cell Vd1	1	ENSG00000211804	TRDV1
profile:c442bf3be7ada755f10d	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	gamma delta t cell vd2	gamma delta T cell Vd2	1	ENSG00000211821	TRDV2
profile:fa5bfa063cb69afe1d48	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	macrophage	macrophage	2	ENSG00000159189 | ENSG00000177575	C1QC | CD163
profile:8a298341165c2a3679a0	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	mast cell	mast cell	1	ENSG00000172236	TPSAB1
profile:f98eab0ab7d966c5a8a3	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	mhc ii tumor associated macrophage	MHC-II tumor-associated macrophage	3	ENSG00000130203 | ENSG00000130208 | ENSG00000198502	APOE | APOC1 | HLA-DRB5
profile:304a2d26646b3e55d477	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	natural killer cell	natural killer cell	4	ENSG00000149294 | ENSG00000170442 | ENSG00000203747 | ENSG00000205426	NCAM1 | KRT86 | FCGR3A | KRT81
profile:133a6fed4a976ed9e477	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	plasmacytoid dendritic cell	plasmacytoid dendritic cell	1	ENSG00000132465	JCHAIN
profile:74448fbb626ca03052f6	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	resident memory t cell	resident memory T cell	3	ENSG00000083457 | ENSG00000110848 | ENSG00000156234	ITGAE | CD69 | CXCL13
profile:df385fa5e67cc0f79d2f	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	spp1 positive tumor associated macrophage	SPP1-positive tumor-associated macrophage	4	ENSG00000095970 | ENSG00000118785 | ENSG00000136235 | ENSG00000224916	TREM2 | SPP1 | GPNMB | APOC4-APOC2
profile:85c45484ab515a5e2ead	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	tissue resident macrophage 2	tissue-resident macrophage 2	2	ENSG00000109321 | ENSG00000125538	AREG | IL1B
profile:55914df7160e8408c722	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	tissue resident macrophage 3	tissue-resident macrophage 3	2	ENSG00000250722 | ENSG00000260314	SEPP1 | MRC1
profile:05f4f9092cb31b9ca462	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	tumor cell	tumor cell	1	ENSG00000107159	CA9
profile:ee6a5e5ab6c982fe8e1f	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	type 1 conventional dendritic cell	type 1 conventional dendritic cell	1	ENSG00000197992	CLEC9A
profile:3f220ff03e9e00fb6b19	hca:0213_10.1016_j.ccell.2022.11.001_63fadcc3b4	source:sha256:5ec3757774c8b03bbafaab323716537f641f82bb949c5be198dd2fad257c636e	hca	type 2 conventional dendritic cell	type 2 conventional dendritic cell	1	ENSG00000158481	CD1C
profile:c7e14f7bfadc6acc751b	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	axl and siglec6 expressing dendritic cell	AXL and SIGLEC6-expressing dendritic cell	2	ENSG00000105492 | ENSG00000167601	SIGLEC6 | AXL
profile:a9df72c3babb48160369	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	b cell progenitor	B cell progenitor	3	ENSG00000107447 | ENSG00000166349 | ENSG00000169575	DNTT | RAG1 | VPREB1
profile:b72c48414727c667cfd9	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	b1 cell	B1 cell	5	ENSG00000110448 | ENSG00000139193 | ENSG00000184451 | ENSG00000197471 | ENSG00000211899	CD5 | CD27 | CCR10 | SPN | IGHM
profile:c9f4999054da4196f9cc	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	cd8aa cell	CD8AA cell	1	ENSG00000188389	PDCD1
profile:73fcfbd6661b37f4b19c	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	cycling cell	cycling cell	1	ENSG00000148773	MKI67
profile:716f6f438c4914205f48	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	early mast cell	early mast cell	4	ENSG00000081041 | ENSG00000163734 | ENSG00000169429 | ENSG00000232810	CXCL2 | CXCL3 | CXCL8 | TNF
profile:edd5e3da4a600b19bb8e	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	gamma delta t cell	gamma delta T cell	2	ENSG00000211695 | ENSG00000211821	TRGV9 | TRDV2
profile:27961e17ef4418c9e050	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	lyve1 hi macrophage	LYVE1 hi macrophage	1	ENSG00000133800	LYVE1
profile:b986b9cdae1a25336cfa	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	monocyte	monocyte	3	ENSG00000121807 | ENSG00000121966 | ENSG00000125538	CCR2 | CXCR4 | IL1B
profile:4c84018c6d77f0ac3830	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	type 1 innate t cell	type 1 innate T cell	2	ENSG00000073861 | ENSG00000163508	TBX21 | EOMES
profile:d1687c2625746d38fe38	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	type 3 innate t cell	type 3 innate T cell	2	ENSG00000112486 | ENSG00000143365	CCR6 | RORC
profile:b42907f18360e7317243	hca:0214_10.1126_science.abo0510_808a3cb920	source:sha256:7baba06ac0806118e1fef29899fd16ece33af5bc1ab18c18ec0bdf752ea5886f	hca	unconventional t cell	unconventional T cell	1	ENSG00000109906	ZBTB16
profile:4adac6bef1edf8acf57b	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	b cell	B cell	2	ENSG00000156738 | ENSG00000177455	MS4A1 | CD19
profile:90b8539703519c41f874	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	cd4 t cell subcluster cd4_6	CD4+ T-cell subcluster CD4_6	3	ENSG00000099985 | ENSG00000109321 | ENSG00000184557	OSM | AREG | SOCS3
profile:c6355076fa7ec95bf523	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	cd8 t cell subcluster cd8_0	CD8+ T-cell subcluster CD8_0	4	ENSG00000135077 | ENSG00000163599 | ENSG00000181847 | ENSG00000188389	HAVCR2 | CTLA4 | TIGIT | PDCD1
profile:b832d90786e862a81d14	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	effector cd8 t cell subcluster cd8_0	effector CD8+ T-cell subcluster CD8_0	2	ENSG00000111537 | ENSG00000180644	IFNG | PRF1
profile:b69968c6598816235a6b	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	effector cd8 t cell subcluster cd8_1	effector CD8+ T-cell subcluster CD8_1	2	ENSG00000111537 | ENSG00000180644	IFNG | PRF1
profile:867ddbdbcbcd029d2c91	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	macrophage	macrophage	4	ENSG00000038945 | ENSG00000132514 | ENSG00000158481 | ENSG00000179639	MSR1 | CLEC10A | CD1C | FCER1A
profile:dc78d402694304ef7c28	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	myeloid cell	myeloid cell	2	ENSG00000170458 | ENSG00000203747	CD14 | FCGR3A
profile:e451a942c06364f5bb98	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	naive cd4 t cell subcluster cd4_1	naive CD4+ T-cell subcluster CD4_1	3	ENSG00000081059 | ENSG00000126353 | ENSG00000188404	TCF7 | CCR7 | SELL
profile:631e06f2edf67ffbc581	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	naive cd4 t cell subcluster cd4_3	naive CD4+ T-cell subcluster CD4_3	3	ENSG00000081059 | ENSG00000126353 | ENSG00000188404	TCF7 | CCR7 | SELL
profile:7e71081beeb05466601c	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	naive cd8 t cell subcluster cd8_4	naive CD8+ T-cell subcluster CD8_4	3	ENSG00000081059 | ENSG00000126353 | ENSG00000188404	TCF7 | CCR7 | SELL
profile:2c9286807df33b938fdd	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	natural killer cell	natural killer cell	2	ENSG00000105374 | ENSG00000134539	NKG7 | KLRD1
profile:2cd139f21a3fd4693667	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	peripheral macrophage	peripheral macrophage	3	ENSG00000132514 | ENSG00000139626 | ENSG00000188404	CLEC10A | ITGB7 | SELL
profile:7ff11eae6978bf08687e	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	proliferative cd8 t cell subcluster cd8_6	proliferative CD8+ T-cell subcluster CD8_6	4	ENSG00000117632 | ENSG00000131747 | ENSG00000148773 | ENSG00000170312	STMN1 | TOP2A | MKI67 | CDK1
profile:8b0f917b11d436ffa3c6	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	regulatory t cell subcluster cd4_5	regulatory T-cell subcluster CD4_5	4	ENSG00000049768 | ENSG00000134460 | ENSG00000163599 | ENSG00000186891	FOXP3 | IL2RA | CTLA4 | TNFRSF18
profile:434ee8adc6e398f732b7	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	regulatory t cell subcluster cd4_7	regulatory T-cell subcluster CD4_7	4	ENSG00000049768 | ENSG00000134460 | ENSG00000163599 | ENSG00000186891	FOXP3 | IL2RA | CTLA4 | TNFRSF18
profile:2340c6bb4f477bc606dd	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	t cell	T cell	4	ENSG00000010610 | ENSG00000153563 | ENSG00000168685 | ENSG00000198851	CD4 | CD8A | IL7R | CD3E
profile:bd3cb156631c2aad34a6	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	tumor associated macrophage 1	tumor-associated macrophage 1	6	ENSG00000081041 | ENSG00000090339 | ENSG00000136634 | ENSG00000197405 | ENSG00000275302 | ENSG00000277632	CXCL2 | ICAM1 | IL10 | C5AR1 | CCL4 | CCL3
profile:cbc65b550515384ee2e8	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	tumor associated macrophage 2	tumor-associated macrophage 2	5	ENSG00000107798 | ENSG00000130203 | ENSG00000138449 | ENSG00000150337 | ENSG00000203747	LIPA | APOE | SLC40A1 | FCGR1A | FCGR3A
profile:07db7e60c2ea810a8b85	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	tumor associated macrophage 3	tumor-associated macrophage 3	4	ENSG00000114013 | ENSG00000115590 | ENSG00000116031 | ENSG00000158481	CD86 | IL1R2 | CD207 | CD1C
profile:9f88366f66b000a02939	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	source:sha256:42a884423c0ce24a98ba1f278363b9f4aa3062f796d350270382644cae5ef01d	hca	tumor infiltrating cd4 t cell subcluster cd4_4	tumor-infiltrating CD4+ T-cell subcluster CD4_4	3	ENSG00000073861 | ENSG00000089692 | ENSG00000153234	TBX21 | LAG3 | NR4A2
